taxi_id,trip_start_time,trip_end_time,payment_type,trip_miles,fare,tips,trip_total
3566792df0a92a94c1c225baffbb23cfb3c4e237,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,0.95,10.0,1.0,11.0
4e7b7f0ea7a1ffbb69b8dec63a32f7caba5190bf,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Mobile,0.0,15.82,1.0,16.82
3ccfbf9d2e88f611090dacfcbee57ae34dede5f2,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,5.85,18.5,4.88,24.38
348512140508967bbc7fd735cb0123c25979bf79,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.0,5.75,0.0,5.75
2be7c6c08031d12e240d1c3cd5808ece7121be0f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Unknown,0.3,15.25,0.0,15.25
fe17354f5f89f9966e7c4931ad00608f115d532a,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.12,10.0,2.58,12.58
85b27ddb847ec2239dbdb9c65b4f772f40f651c5,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,15.51,39.75,8.85,53.1
91b25015b0ce818d1c6992f67856d5e13d1c3a82,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.07,10.0,3.0,13.5
68942f86761489d5ac33507ab293a4e2901a49bd,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,1.08,10.0,2.49,12.49
1680cc1c9743be4da560cdd4a8daaea2be4f62f3,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.13,10.0,1.87,11.87
560532687613e1a6dfd86f96b09b51f56e3d18be,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Unknown,6.9,29.0,0.0,29.0
78922d30433500fa70a2c89f590ae3be81574527,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,17.2,44.25,9.75,58.5
7695068e5edb0189dc277043d34e22dff5045b49,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Cash,9.3,28.0,0.0,28.0
8d011d954c7db8c552bda78240ab2ef510d7f091,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,0.0,10.0,2.51,12.51
baee5b54b8c02f4bf08a6d79890d85ade47d7522,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,0.52,5.0,2.0,9.5
57dada31d68dbebdb9cf650c10616e802c8f797b,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,5.78,15.53,0.0,15.53
3531ed1613d8f607e4bdf59e578444398034f1d3,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.79,5.75,0.0,5.75
c7778b8c6ead1cfe880e9d2f8cf5cf4825569e85,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Credit Card,18.18,46.0,0.0,76.0
c605c9e310f85c6fda420f6e106b3f52611bc647,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.77,6.0,0.0,7.0
7d9712df7550c84ff510aee0901e14563550583d,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.61,10.0,1.89,11.89
ff1913797a58fb4c0e1153e010031e67aee19c76,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Unknown,13.2,34.75,0.0,34.75
ad7f5630b6713fdde55e237341d3b44464482990,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,0.0,16.33,1.99,18.32
63cf0ebbb58f7b662369e914155b6d20a4978b6f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.9,10.0,0.0,10.0
d33af91f8f100538fb5b89dd669f68dc71b2080a,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.4,8.0,3.0,11.5
88a4e8e56ce5c0386595dff0c04ead5502f36180,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,3.31,11.54,3.04,14.58
292c24a87f75d598e40caa891c0054c76029af68,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.26,7.5,0.0,7.5
433d9e1769504233ab6beb2dc731a4d0088110ce,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Prcard,4.73,27.25,0.0,27.25
ffab250d1d472d914ac76dbee73384e91922a0cb,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.5,10.5,2.0,12.5
4980e14e9ac23a02637bf6ed1d6a4fcee552e88c,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.91,6.0,0.0,6.0
db7b578fa1d033f90a83280d3a333ebbe14f5012,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.0,7.0,0.0,7.0
3380fae8438be2b5da82c7dd3144b8b6e422dde4,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.38,7.5,2.0,10.0
b7144f3504c2ff06146c67e6f87ee1ba24d18844,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.9,5.75,0.0,5.75
3316807d4a9a06edef3c8f3a9cd65fdcaba6bdb1,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,0.0,4.5,0.0,4.5
a12d70ac97000c5edef37de2944c4ee019c8007d,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,10.66,25.75,5.85,31.6
2d5ddc9a1e4d5ea6e540b46a6e4ab759321c0d0b,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,11.75,28.52,0.0,28.52
e17cdcd06097013510675aa8f8bc798b473de273,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Prcard,12.0,30.75,1.0,31.75
622262368928b513873627645a2a8b358f951b05,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Prcard,10.84,28.25,0.0,28.25
e7cfcc0ff7871bb3c01f7b35ae803876cc00b549,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,17.66,46.25,10.55,63.3
c135356bc4e0de637f583fa4ad9511a374c94a9b,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.2,10.0,0.0,10.0
c245d872735807ca5d535237dba3c448881da9ba,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Unknown,11.4,34.0,0.0,34.0
e2942ef25748fa202b1b77b0269f5ec13c081979,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,0.0,38.75,7.85,46.6
6f0ce7272295ea8cb4b17928c5ea16ca9ee39b6c,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.65,5.0,0.0,5.0
5dd0318e9f93320bdc911d1769e92d189bacf7e7,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Prcard,7.5,28.0,0.0,28.0
06576a948aa8eb044db4c748eb0b644b5efafd36,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Prcard,1.78,8.0,0.0,8.0
fe995bed8e05d70cbd8da9fc5614b5afce00515d,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.74,5.75,0.0,5.75
c3b81bcb931ab4194d758faf31f6ae71da4a0b71,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.99,10.0,1.94,11.94
d1825173886792ce17ba08ca1cc23734bb3dc1e9,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,16.72,42.25,9.25,55.5
202a927a61a1445999d7bd581119bed4500e2fa6,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.4,4.25,0.0,4.25
3bb8e28e60b47028cbc8d85148efdbfcb7f81c6a,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,4.2,13.69,0.0,13.69
9580fcf7e7f1280e2764d14ae8ecce71498d30b5,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.57,9.0,2.0,11.5
9f31c54455828a5929e8f023358c556ed1cf58e0,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.46,7.0,0.0,7.0
b90b84956267bf7ecae8ed7349edd68abf169843,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Credit Card,25.43,61.5,15.0,90.5
484510cf633ecb82b979c039fa6406e6f942dcb0,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Mobile,11.36,26.88,6.11,32.99
4044764e136818dd3a13f861e7032b2d93dcf5fd,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.2,7.0,0.0,7.0
fc38af4693019738fc4593fb057531d712383243,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.8,10.0,1.98,11.98
eaecc3a6e6b210aa5f3ecc9af3320c829ce44c4f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.11,10.25,2.0,12.75
1d50c0608d87669631467754d7d0a02fc068d517,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.06,6.5,0.0,6.5
b7c902ec68bdf0c10d0bfb9cb9abdd09cd351678,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.6,5.5,0.0,5.5
a4fe04bcf7849a8ae15aa815127f1b9505469332,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,0.0,6.25,2.0,8.25
f241e87d501c3ec39f1d81a653e66bc10d771faa,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.22,6.75,2.0,9.25
9153b4175f4b9f6989fd6aa21dd31281449ef23e,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.95,6.0,0.0,6.0
cf85b5552764c9d00f3376d52c83cfd97ec7aac7,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,18.16,45.25,9.95,59.7
59e41e03b3ca4230cf7040d6c8362f1362b6798e,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.7,8.5,0.0,8.5
6465bac12fa66fe05ddf56fa19fcc9c1de4e38bb,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.35,4.5,0.0,4.5
b1067328af1e8e7c79099528b95fe883e9f9d6a9,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.12,10.25,3.0,13.75
bef409a7a0bd27f1aeee495d6f175184e3956634,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Prcard,7.77,25.5,0.0,25.5
6127efc0268b4e0b0c3d40c2482bcba9f2b9bb8f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.4,10.0,2.1,12.1
ee68248d7cde0e4abbdcd432f561b6c9190afe64,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Credit Card,9.1,26.25,6.69,33.44
54a2a323daad02f66c1195f2befb805958b62914,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.93,6.5,0.0,6.5
c48ef3bb9c69c0fecc980ebd94476222f781d683,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,2.32,9.25,2.0,11.75
a63c3b0c5790fa86fc585a8385f4c88b6a3355e0,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Mobile,6.72,18.15,3.31,21.46
02a6637a855ef46527c5ca7160c28d2d789ce4d3,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,17.57,44.5,9.8,58.8
af3cb3d9818a38f0329db456569fd755403fd6a1,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,18.2,48.0,10.5,63.0
b7fefbee6c4b7314f40e64035cc4afbb3e7f31f7,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.53,10.0,2.51,12.51
06ed4c014874814607b2dd39c1270669c2e5d4a8,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.2,6.25,0.0,6.25
15ad713367c2eb0651ae9315c931ace8de07053f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.33,10.0,2.0,12.0
da5d67539c4e50783770364eec1da45fb29f912a,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Cash,17.6,44.75,0.0,44.75
1fc13069449c8c20754c5bb62fa72ca287b43903,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.01,6.5,0.0,6.5
3cad91bd7fc15d10becb6ad5501ee4b1c460fbc4,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.57,10.13,2.0,12.13
0b18cf02f12492709957dfb6b4ebcde0d789a55c,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Unknown,0.2,14.5,0.0,14.5
026286af6f2907ff15629cbec8c19e7e553d9bc5,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Mobile,12.07,33.75,7.65,45.9
f9c2ec96d6f725b67ccd4f6ca6d93e8c9ba44560,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Prcard,11.79,31.25,0.0,31.25
01456f3392a5bc1caf40102250ad35253b15b219,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.03,6.75,0.0,6.75
280cdf1754f9580037c432ccabb6fce39c847220,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,0.87,5.75,3.0,9.25
a1ef2cd205d2d39a60c405265464d02f855c9154,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,0.0,10.0,2.6,12.6
2199ac3205366d2cc040bcf43dd268a5026f4391,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.03,7.0,0.0,8.0
9ad191070dc73afa13fe41afd41d358ba16340f4,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,15.6,39.0,9.82,75.32
adcf606f84a01d89ad169e4ba1614ee9cd274e23,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.68,10.0,2.0,12.0
8230b8b86fc305935232f28f5a0e4f83c75082a7,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,0.0,3.25,2.0,8.25
3aead4945ffda31e993710d509528f7e2cf7e99f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,0.77,10.0,2.49,12.49
116fdc84b2ea5832d9d6fadfc9f2c61875111b81,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.42,4.25,0.0,4.25
3b235199530edddfe0b3d7e90b9e9e5f788a81c7,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.27,10.0,1.96,11.96
79e8706aea06bcb69faf39f0dfb3bd8710962d47,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,0.57,10.0,2.49,12.49
37920713307454986aa0a551feb5cc4c679c451e,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.0,3.25,0.0,3.25
0247fd2f6c9ed9311bf44dcb61db79e8de62a8ed,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Unknown,0.4,22.5,0.0,22.5
00b5af4d43f35df620bc5d30c224d1db822ad915,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,0.71,5.5,0.0,5.5
50363124410cdf42b20fe0a1278c38ae582c130b,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.64,5.25,0.0,5.25
43fe7dc764794f014523d95a827fb0f69cdba02c,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Unknown,10.5,28.75,0.0,28.75
00b429da3276d1bb2ee23cea00c5ece55f5735e2,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,0.0,10.0,2.49,12.49
a8129509b0da67ab02c363f445e01943a9e2d0de,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,0.56,5.25,0.0,5.75
c61a755e00698c1a43f2e276f6d0214698efc96b,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,17.66,44.5,9.8,58.8
9736d247c5edd6582ee3c56ef614e0814ab5be71,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,2.07,10.0,0.0,10.0
c6fba2c4048081ef6e2f73bb783da7a75c004caf,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,2.7,10.0,3.0,13.0
305b105b02c1dc599d21c46aed9a69cecd4fba97,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,5.98,17.0,3.38,25.88
ef7bdf6bc5c7f07c918ebcf36685dd8d66ba227b,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,17.14,46.0,10.1,60.6
b116d4a2972677a7186a86f74d843c4d881c753e,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,0.89,6.5,3.0,10.0
1401a4751a1bf70897aa57b1623948df3ca7f2d4,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,11.03,26.46,6.41,32.87
388e5bf1c87ab8d8d6ad310a7532a902c00215dd,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,6.21,19.5,0.0,19.5
a8bdd2bc0f3f171f0accd490b9f2586791b0f826,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.73,5.25,0.0,5.25
78862f84d73342c6387304a73e06a4b572bfcef6,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.38,10.0,2.49,12.49
89896b1c86311ed01d60e28ee4b7143a5d219505,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,3.2,10.75,0.0,15.75
365eb35acb9f1a160ef07fb3d07a06c6072540d2,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.85,11.2,2.21,13.41
8db6c8f4783d0f98d2532d9df30c4847f20a5aa3,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,11.4,35.0,7.9,46.9
c5e1ecdc4a217cf1827fa78b8da23c23d7b1fd79,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.04,6.0,0.0,6.0
b3ae0e74f19112ece3b725118924614ea8c25cfe,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,1.49,8.75,4.0,13.25
e98bb148cb2060691a009cc38441538fed6b2e8a,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Mobile,16.36,35.54,6.45,41.99
699a3a80da6ffdb06b62f4017cd63940dced6064,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,3.22,10.5,3.2,19.2
eb52cc173df91530d31d45bd134a35009b80dcde,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,18.25,48.25,10.55,63.3
a5801e0f4949abbb0c71627f49507e13ae66eba0,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.95,6.75,0.0,6.75
608475c128be3680f545bef5f0b45e5adcd078d5,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,1.71,7.75,2.0,10.25
329349cedf9604d9f419f0969009aa11e0583c2c,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.75,8.5,2.0,11.0
506f45c85d3d1e03cea7ef897abea215f0a2d6ee,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,1.0,6.0,0.0,6.0
c41528fd3519de5ce08784408571ce42a6e82ec5,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.21,10.0,2.49,12.49
ec8afa8239fb29a2a082144569d4e250e95a3d57,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Credit Card,20.89,51.75,0.0,83.25
318d3cfcc108fbfdae050de858b2f606f433c9d8,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,17.11,43.5,9.6,57.6
76ac517cfb90d0dfbd26f5604382a9fd98fbf1f4,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Unknown,3.8,14.0,0.0,15.0
f8411dd4112631d4270f9f1c0f96ca98a4008f65,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Prcard,4.2,14.75,0.0,14.75
580c88415696eee07e1492d852ff7c707a234ee4,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,17.27,45.25,9.95,59.7
ec33b8a16cf8e388d2dae9ab560548fc14ae2e63,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Prcard,10.61,30.0,0.0,30.0
372d38e316b8d86933f4d21abfcc53ae681c3990,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.25,7.0,0.0,7.0
5615d86f6bd86a70a260604402ba8f955f7e53fa,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Prcard,10.54,28.25,0.0,28.25
14f5ea8e4c671baaecfb471b35e02df0339d273e,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,2.95,10.22,2.7,12.92
1e39611781783b4369c8bd0a999e63a56026efff,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:15:00.000000 UTC,Cash,11.76,0.0,0.0,0.0
b6dfff59cdb679a5fd987b424556355e5707cd3f,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,1.4,6.25,2.0,8.25
095b35565be1e6700fc9ee82a8c4f0cf704082cc,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Credit Card,16.46,42.5,5.0,52.0
73e4e2787954fc90d42d53a92ab12d5373a7f5f6,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.0,4.25,0.0,4.25
b356c13b784d539ef2c5a5f6fa98af7676b943d8,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,0.37,4.25,3.0,7.75
c193b4e477e7d9b3e5dc076bbbdb99a6b5050747,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.28,7.0,0.0,7.0
384dab61867b0fbb9246418ec74ce861be84cea9,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.5,4.75,0.0,5.75
1222aeb8222823cba30f72c73a78dc36880d4a70,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Mobile,6.26,15.66,3.81,19.47
3500cf78b488499e7aca8b24f718a9cb9e3e7519,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.58,5.0,0.0,5.0
63f63b6c60959b09c378a39c7f873920ec29e21a,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,0.0,10.0,1.25,11.25
4a71478591094695b12b2d46ab54886537214f54,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,1.43,10.0,3.0,13.0
3ff2dff62a31f56e6294ec5b66ea4b81f19c95f8,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.71,5.75,0.0,5.75
5501c7908596a3782e040f67521e30811e8742d8,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.71,5.0,0.0,5.0
7e8db17b8510fcafe29975f6af0ad76a28e5fefe,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Credit Card,1.0,6.25,2.0,8.25
b1cd177d8b4333cbeb5ca0a9d93e83746b9ca6f6,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Prcard,10.78,29.25,0.0,29.25
a86ead39f8e95ef59662a2881f53e175ccf50580,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,2.29,11.41,0.0,11.41
d8b1d5bc0b8c04f3fdcc04415617392ae78058ba,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Mobile,0.9,6.75,1.45,8.7
85e511e2d19375740db1317224131d1fa87db5d8,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,1.47,7.5,2.0,10.0
4a930b50daeb8e189520538311df79cb8153f88f,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:30:00.000000 UTC,Cash,18.64,47.5,0.0,51.5
b6686b3db501ff735053d3293610f22d20f07444,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:30:00.000000 UTC,Cash,0.6,5.5,0.0,5.5
2414810624f0eefe65d3e00e33b1d5d7674c0ede,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Prcard,10.88,28.5,0.0,28.5
b070f12d4de6e5e58e1ce0df4320471fefe3e6ff,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Credit Card,0.6,25.75,0.0,25.75
f9ff26380ab5fd10b3f9b9f72236e4cd224bf1c7,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.26,7.25,0.0,8.25
4cc1dbf9b3509cf8e8172e63db692c328e5701cb,2023-03-01 08:30:00.000000 UTC,2023-03-01 09:00:00.000000 UTC,Credit Card,9.9,26.5,5.4,32.4
d5b9628cd0136d1a2fac56bbb749c793324b4f95,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Mobile,5.04,14.68,4.0,18.68
6e049576c5d928d9c94b8c9c8c04ed5f6abc8886,2023-03-01 08:30:00.000000 UTC,2023-03-01 08:45:00.000000 UTC,Cash,1.51,7.75,0.0,7.75
