id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
9279270,How to restrict rows in a list inside a document?,<p>I have a document something like:</p> <pre><code>{ name : Stock levels  content :[ { sku : 328143  name : Battery  stocklevel : 100  warehouse : london } { sku : 328143  name : Battery  stocklevel : 20  warehouse : manchester } { sku : 328143  name : Battery  stocklevel : 30  warehouse : brighton }]} </code></pre> <p>Where the list content could have quite a lot of rows. </p> <p>What I want to do is return an internal row count and just one row from the list. e.g.</p> <pre><code>{ name : Stock levels  rows : 2300  content :[ { sku : 328143  name : Battery  stocklevel : 100  warehouse : london }]} </code></pre> <p>How might I achieve this in CouchDb? My initial thought is using a list to effectively rebuild the document and inserting the extra rows field and restricting the number of rows return internally but I am not sure if this is the best approach.</p> <p>Thanks</p>,9279976,1,0,,2012-02-14 15:09:05.967000 UTC,1,2012-02-16 15:57:07.350000 UTC,,,,,53970,,1,2,couchdb,48
30947832,to alter or create a new table in cassandra to add new columns,<p>I am using DSE cassandra.</p> <p>I wanted to add new attributes to the existing table.</p> <p>I wanted to know what is the best practice to achieve this? Should i be adding new columns to existing table or creating new table?</p> <p>What are the pros and cons for either approach?</p>,30948303,1,0,,2015-06-19 21:54:30.610000 UTC,2,2015-06-19 22:41:06.373000 UTC,,,,,403872,,1,2,database-design|cassandra|datastax|datastax-enterprise,58
17769008,jQuery AJAX post to MVC Controller object -- request shows up null,<p>I know I'm missing something in the details here. </p> <h2>Problem</h2> <p>Despite Googling trying examples different formats etc the AJAX request that I send always is validated as having all fields empty but not being null.</p> <p>I think I'm not sending things in the proper format for the controller to recognize it as an object but I'm not sure what.</p> <h2>Fiddler: What my request looks like</h2> <p>With some dummy data: </p> <p><img src= http://i.stack.imgur.com/SBWRB.png alt= enter image description here ></p> <h2>Code: Model Class</h2> <pre><code>public class ContactUsMessage { public string Email { get; set; } public string Name { get; set; } public string PhoneNumber { get; set; } public string Message { get; set; } } </code></pre> <h2>Code: WebAPI Controller</h2> <pre><code> [HttpPost] public HttpResponseMessage NewMessage(ContactUsMessage messageToSend) { if (messageToSend == null) { var sadResponse = Request.CreateResponse(HttpStatusCode.BadRequest Empty Request ); return sadResponse; } var messageValidator = new ContactUsMessageValidator(); var results = messageValidator.Validate(messageToSend); var failures = results.Errors; var sadString = ; if (!results.IsValid) { foreach (var error in failures) { sadString += Problem: + error.ErrorMessage; } var sadResponse = Request.CreateResponse(HttpStatusCode.NotAcceptable Model is invalid. + sadString); return sadResponse; } else { SendContactFormEmail(messageToSend.Email messageToSend.Name messageToSend.PhoneNumber messageToSend.Message); } </code></pre> <h2>Code: JavaScript on Page</h2> <pre><code>function sendSubmissionForm() { var dataObject = JSON.stringify( { messageToSend: { 'Email': $('#inpEmail').val() 'Name': $('#inpName').val() 'PhoneNumber': $('#inpPhone').val() 'Message': $('#inpMessage').val() } }); $.ajax({ url: '/api/contactus/newmessage' type: 'POST' done: submissionSucceeded fail: submissionFailed data: dataObject }); } </code></pre>,17769040,1,0,,2013-07-21 04:21:35.300000 UTC,4,2013-07-21 08:48:44.823000 UTC,2013-07-21 04:29:41.230000 UTC,,316847,,316847,,1,5,javascript|asp.net-mvc|jquery|asp.net-mvc-4,26843
29321992,SharePoint MOSS 2007 - Calculated field - IsBlank function,<p>I'm sure that this could be a simple question but I am using SharePoint 2007 and trying to create a calculated column to check if weather or not a field is empty. What I am trying to accomplish is get a formula that will check if the column is empty and if it is then return This is empty or else return This is not empty .</p> <p>So far I got this formula below but I really dont understand how to get the else statement in here. Not having much luck finding the info on Microsoft's site.</p> <pre><code>=IF(Isblank([Column1]) This is empty ) </code></pre> <p>Any help is appreciated.</p>,29322434,1,0,,2015-03-28 20:07:19.260000 UTC,,2015-04-01 18:07:07.887000 UTC,2015-04-01 18:07:07.887000 UTC,,2078685,,3403017,,1,0,sharepoint|expression|sharepoint-2007,78
21247361,How to set nil index for collection_select in Rails 4,<p>In the <a href= http://api.rubyonrails.org/classes/ActionView/Helpers/FormOptionsHelper.html rel= nofollow >Rails api</a> they show that using a <code>select</code> you can change the option values from the default numbering to be the actual values that are shown (code block 6). Is there any way I can do that with a <code>collection_select</code>?</p> <p>My Rails code is:</p> <pre><code>&lt;%= f.label :category %&gt;&lt;br /&gt; &lt;%= f.collection_select :category Costume.all :id :category include_blank: true %&gt; </code></pre> <p>And it produces the HTML:</p> <pre><code>&lt;select id= search_category name= search[category] &gt;&lt;option value= &gt;&lt;/option&gt; &lt;option value= 1 &gt;shirt&lt;/option&gt; &lt;option value= 2 &gt;pants&lt;/option&gt; &lt;/select&gt; </code></pre> <p>What I want is:</p> <pre><code>&lt;select id= search_category name= search[category] &gt;&lt;option value= &gt;&lt;/option&gt; &lt;option value= shirt &gt;shirt&lt;/option&gt; &lt;option value= pants &gt;pants&lt;/option&gt; &lt;/select&gt; </code></pre> <p>Thanks!</p>,21249039,1,0,,2014-01-21 01:15:45.757000 UTC,,2014-01-21 23:13:12.947000 UTC,2014-01-21 16:06:19.617000 UTC,,1856852,,1856852,,1,0,ruby-on-rails|forms|ruby-on-rails-4,165
11798879,Ajax JSON jQuery in Silverlight,<p>Can you use Ajax JSON &amp; jQuery in a Silverlight application? </p> <p>I have an opportunity with another job where silverlight is predominantly used. They will convert over to something like MVC in about a 1 - 2 years (in C#). However I have picked up and learned a lot of Ajax JSON &amp; jQuery and don't want to lose those skills.</p> <p>Furthermore there are <strong>no</strong> webforms (of which I have 8 years experience).</p> <p>I know I will lose the webform skills (although I never really will since I have so much experience in it).</p> <p>70% of the code is in vb.net (I know both but like c# a lot better).</p> <p>Any thoughts?</p>,11798998,1,0,,2012-08-03 15:36:51.303000 UTC,,2012-08-03 15:43:50.280000 UTC,,,,,856488,,1,0,jquery|ajax|asp.net-mvc|json|webforms,300
35496273,Port mapping in Docker on Mac OSX installed with Docker Toolbox,<p>I installed Docker on a Mac using the Docker Toolbox.</p> <p>I opened Docker Quickstart Terminal and ran</p> <pre><code>docker run hello-world </code></pre> <p>That works fine.</p> <p>Then I tried:</p> <pre><code>docker run -d -p 8080:80 nginx </code></pre> <p>I can see that the container is added. <code>docker log</code> with the container id returns nothing but I think that's normal?</p> <p>When I browse to <code>localhost:8080</code> with chrome I don't see the nginx welcome page. I've tried running a few different containers that are supposed to serve traffic but none of them have worked. The existing github issues and SO questions all seem to be talking about things which don't exist anymore - or at least are not default on Mac OSX.</p>,35496474,1,0,,2016-02-19 02:30:42.207000 UTC,,2016-02-19 05:08:56.407000 UTC,,,,,1896328,,1,0,osx|networking|nginx|docker|docker-toolbox,67
35693676,NEST c# Query Creating SORT in Foreach - ElasticSearch,<p>I have the following code to construct a SORT query inside a foreach loop however my problem is this will replace my old sort descriptor with latest one.</p> <pre><code>SearchDescriptor&lt;MyDTO&gt; nQuery = new SearchDescriptor&lt;MyDTO&gt;(); foreach (var sort in criteria.SortQuery.OrderBy(o =&gt; o.SortPreference)) { nQuery= nQuery.Sort(s =&gt; s.Field(sort.SortName sort.SortOrder)); } </code></pre> <p>How to achieve this inside a <code>ForEach</code></p>,35695812,1,0,,2016-02-29 07:03:54.740000 UTC,,2016-02-29 09:23:14.400000 UTC,,,,,2260976,,1,0,elasticsearch|nest,72
27160455,Can I execute two Livescript (Coffeescript-fork) applications with single globally installed package?,<p>I am running an application that is built with LiveScript which is a fork of a fork of Coffeescript.</p> <p>You can execute files using the lsc command ie </p> <pre><code>$ lsc app.ls </code></pre> <p>However in the recent update the way modules are required changes ie</p> <pre><code>require!{ module : \directory } </code></pre> <p>Has now become </p> <pre><code>require!{ \directory : module} </code></pre> <p>This leaks to breaking changes in my app. I have updated the globally installed LiveScript package to 1.3+ and updated the require syntax but now when I try and run an old app with the old require syntax the app breaks and I need to reinstall the globally installed LiveScript package to get it to work.</p> <p>Is there anyway to run version &lt;= 1.2 modules and 1.3+ modules from the same command line? Or do I need to reinstall the package globally everytime? </p>,27200665,1,0,,2014-11-26 23:10:02.190000 UTC,,2014-11-29 09:36:23.840000 UTC,,,,,3973137,,1,0,package|npm|livescript,80
29005755,Hit Count extraction from log files using mapreduce,<p>I'm trying to code the following in <code>Hadoop map-reduce</code>. I have a log file which contains IP addresses and the urls opened by the respective IP following it. It is as follows:</p> <pre><code>192.168.72.224 www.m4maths.com 192.168.72.177 www.yahoo.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.facebook.com 192.168.72.224 www.gmail.com 192.168.72.177 www.facebook.com 192.168.198.92 www.google.com 192.168.198.92 www.yahoo.com 192.168.72.224 www.google.com 192.168.72.177 www.yahoo.com 192.168.198.92 www.google.com 192.168.72.224 www.indiabix.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.google.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.yahoo.com 192.168.198.92 www.m4maths.com 192.168.198.92 www.facebook.com 192.168.72.224 www.gmail.com 192.168.72.177 www.google.com 192.168.72.224 www.indiabix.com 192.168.72.224 www.indiabix.com 192.168.72.177 www.m4maths.com 192.168.72.224 www.indiabix.com 192.168.198.92 www.google.com 192.168.72.177 www.yahoo.com 192.168.198.92 www.yahoo.com 192.168.72.177 www.yahoo.com 192.168.198.92 www.facebook.com 192.168.198.92 www.indiabix.com 192.168.72.177 www.indiabix.com 192.168.72.224 www.google.com 192.168.198.92 www.askubuntu.com 192.168.198.92 www.askubuntu.com 192.168.198.92 www.facebook.com 192.168.198.92 www.gmail.com 192.168.72.177 www.facebook.com 192.168.72.177 www.yahoo.com 192.168.198.92 www.m4maths.com 192.168.72.224 www.yahoo.com 192.168.72.177 www.google.com 192.168.72.177 www.m4maths.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.m4maths.com 192.168.72.177 www.yahoo.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.facebook.com 192.168.72.224 www.gmail.com 192.168.72.177 www.facebook.com 192.168.198.92 www.google.com 192.168.198.92 www.yahoo.com 192.168.72.224 www.google.com 192.168.72.177 www.yahoo.com 192.168.198.92 www.google.com 192.168.72.224 www.indiabix.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.google.com 192.168.72.177 www.yahoo.com 192.168.72.224 www.yahoo.com 192.168.198.92 www.m4maths.com 192.168.198.92 www.facebook.com 192.168.72.224 www.gmail.com 192.168.72.177 www.google.com 192.168.72.224 www.indiabix.com 192.168.72.224 www.indiabix.com 192.168.72.177 www.m4maths.com 192.168.72.224 www.indiabix.com </code></pre> <p>Now I need to organize the results from this file in such a way that it lists the different IP addresses with the Urls followed by the number of times that particular is opened by that IP. </p> <p>For example if <code>192.168.72.224</code> opens <code>www.yahoo.com</code> 15 times as per the whole log file then the output must contain :</p> <p><code>192.168.72.224 www.yahoo.com 15</code></p> <p>This should be done for all the IPs in the file and the final output should look like :</p> <pre><code>192.168.72.224 www.yahoo.com 15 www.m4maths.com 11 192.168.72.177 www.yahoo.com 6 www.gmail.com 19 .... ... .. . </code></pre> <p>the code that I've tried is: </p> <pre><code>public class WordCountMapper extends MapReduceBase implements Mapper&lt;LongWritable Text Text IntWritable&gt; { private final static IntWritable one = new IntWritable(1); private Text word = new Text(); public void map(LongWritable key Text value OutputCollector&lt;Text IntWritable&gt; output Reporter reporter) throws IOException { String line = value.toString(); StringTokenizer tokenizer = new StringTokenizer(line); while (tokenizer.hasMoreTokens()) { word.set(tokenizer.nextToken()); output.collect(word one); } } } </code></pre> <p>I know this code is seriously flawed please suggest me an idea to move forward.</p> <p>Thank you.</p>,29009891,1,0,,2015-03-12 09:16:18.973000 UTC,,2015-03-12 12:33:28.297000 UTC,,,,,2498327,,1,0,url|hadoop|logging|text|mapreduce,195
18743895,Deleting Lines of a Plot Which Has Ploted with axvspan(),<p>I am doing some animating plots with <code>ion()</code>function. I want to draw and delete some lines. I found out <code>axvspan()</code> function I can plot the lines and shapes with it as i want. But as long as I am doing an animation I also want to delete that lines and shapes. I couldn't find a way to delete them. Any help would be kindly appreciated. </p>,18815103,1,0,,2013-09-11 14:26:02.287000 UTC,,2013-12-12 02:42:17.300000 UTC,2013-12-12 02:42:17.300000 UTC,,85950,,1573360,,1,0,matplotlib|ion,69
3126918,parse variable from php to a c++ function as an argument,<p>I have a web server which receives an image from a client and do some SIFT based image matching at the server (win32) end send the result back to the client.</p> <p>Receiving image is done using apache and php. SIFT based processing functions are in C++. Now I want to parse the data in php variable $image (the variable which holds the received image) to the main function of C++ program as an argument.</p> <p>Then I want to take the result back to php code. Result is the matching number of points (integer value)</p>,3126966,1,0,,2010-06-27 09:08:12.510000 UTC,,2012-12-25 00:34:31.747000 UTC,2012-12-25 00:34:31.747000 UTC,,367456,,193708,,1,0,php|c++|winapi,94
23960817,Gradient brush like heap,<p>It looks like a simple question but I am struggling to produce as in image for background color of grid.</p> <p>My manager needs same as it is.</p> <p>So far I have tried this but not getting background exactly same as below image with heap behind.</p> <pre><code>&lt;Window.Resources&gt; &lt;LinearGradientBrush EndPoint= 0.51 StartPoint= 0.50 x:Key= Background &gt; &lt;GradientStop Color= #FBDEE0 Offset= 0.5 /&gt; &lt;GradientStop Color= #F4B8B8 Offset= 0.570 /&gt; &lt;GradientStop Color= #F4B8B8 Offset= 1 /&gt; &lt;/LinearGradientBrush&gt; &lt;/Window.Resources&gt; &lt;Grid Background= {StaticResource Background} &gt; &lt;/Grid&gt; </code></pre> <p><img src= http://i.stack.imgur.com/8Eb0l.png alt= enter image description here ></p>,23961195,1,0,,2014-05-30 18:04:54.463000 UTC,,2014-05-30 18:30:11.647000 UTC,2014-05-30 18:14:53.200000 UTC,,41956,,1961552,,1,1,c#|wpf|silverlight|xaml|gradient,57
15992259,Excel file pops to front of screen when saving,<p>I have a simple macro saving an excel file every 30 seconds (in excel 2003). I have two excel files open running the same macro. The problem is when they save the workbook 'pops' up infront of the other workbooks I have open. </p> <p>This is extremely annoying does anyone know how to prevent this behavior..?</p> <pre><code>Public Sub macro_save() Application.EnableEvents = False Application.DisplayAlerts = False ThisWorkbook.Save If Second(Now) &lt; 30 Then Application.OnTime VBA.TimeSerial(Hour(Now) Minute(Now) 30) macro_save Else Application.OnTime VBA.TimeSerial(Hour(Now) Minute(Now) + 1 0) macro_save End If Application.EnableEvents = True Application.DisplayAlerts = True End Sub </code></pre>,15992385,1,0,,2013-04-13 19:58:05.247000 UTC,,2013-04-13 20:10:23.440000 UTC,,,,,2040544,,1,0,excel|excel-vba,128
11980773,what's the relationship between memcached slab and linux kernel slab,<p>In linux kernel there is a slab allocator for efficient memory management. and I know there is a program in linux called 'memcached' to support memory caching for MySQL or PHP or other programs. and they both seem to be using slab algorithm for efficient memory management.</p> <p>are these two slab algorithms same? would it helpful if I understand the way how 'memcached' works for understanding how kernel slab allocator works?</p> <p>thank you in advance.</p>,11984225,1,0,,2012-08-16 04:32:26.593000 UTC,,2012-08-16 09:25:21.423000 UTC,,,,,1528889,,1,0,linux|memory|memcached|kernel,151
11942013,Open XML: Convert a Paragraph to simple HTML,<p>I have a Paragraph object and wish to convert the inner text it contains into HTML fragments.</p> <p>I use the Open XML SDK 2.0 from Microsoft.</p>,11944420,1,0,,2012-08-13 20:44:12.143000 UTC,,2014-02-04 09:10:19.573000 UTC,,,,,172861,,1,0,openxml|openxml-sdk,740
12601691,Verification of maven property value,<p>There is a pom with a property:</p> <pre><code>&lt;properties&gt; &lt;prop.name&gt;some.value&lt;/prop.name&gt; &lt;/properties&gt; </code></pre> <p> some.value is generated and might contain illegal characters in which case a build should fail.</p> <p>What is the best way of validation of property value at build time?</p>,12601847,1,0,,2012-09-26 12:25:21.810000 UTC,,2012-09-26 12:34:40.220000 UTC,,,,,1700185,,1,3,validation|maven|properties,272
26496229,android volley crashes without internet connection,<p>I ve got a problem. It took me a while to figure it out that volley or even better the complete app crashes when It tries to send data with no connection (2G/3G/LTEwifi). This can happen if the smartphone is in flight mode or even got no internet connection. </p> <p>Here is my source code:</p> <pre><code>public class AppController extends Application { public static final String TAG = AppController.class .getSimpleName(); private RequestQueue mRequestQueue; private ImageLoader mImageLoader; private static AppController mInstance; @Override public void onCreate() { super.onCreate(); mInstance = this; } public static synchronized AppController getInstance() { return mInstance; } public RequestQueue getRequestQueue() { if (mRequestQueue == null) { mRequestQueue = Volley.newRequestQueue(getApplicationContext()); } return mRequestQueue; } public ImageLoader getImageLoader() { getRequestQueue(); if (mImageLoader == null) { mImageLoader = new ImageLoader(this.mRequestQueue new LruBitmapCache()); } return this.mImageLoader; } public &lt;T&gt; void addToRequestQueue(Request&lt;T&gt; req String tag) { // set the default tag if tag is empty req.setTag(TextUtils.isEmpty(tag) ? TAG : tag); getRequestQueue().add(req); } public &lt;T&gt; void addToRequestQueue(Request&lt;T&gt; req) { req.setTag(TAG); getRequestQueue().add(req); } public void cancelPendingRequests(Object tag) { if (mRequestQueue != null) { mRequestQueue.cancelAll(tag); } } public void addToRequestQueue(JsonObjectRequest jsonObjReq String tag_json_obj) { // TODO Auto-generated method stub getRequestQueue().add(jsonObjReq); } </code></pre> <p>}</p> <p>This is how a requests looks like within my app. I am going to send an JSONObject.</p> <pre><code>public static void sendSMS(JSONObject obj) { // Tag used to cancel the request String tag_json_obj = json_obj_req ; String url = http:/&lt;IP&gt;/&lt;FILE&gt;.php ; JsonObjectRequest ObjReq = new JsonObjectRequest(Method.POST url obj new Response.Listener&lt;JSONObject&gt;() { @Override public void onResponse(JSONObject response) { Log.d(TAG response.toString()); } } new Response.ErrorListener() { @Override public void onErrorResponse(VolleyError error) { VolleyLog.d(TAG Error: + error.getMessage()); // hide the progress dialog } }); // Adding request to request queue AppController.getInstance().addToRequestQueue(ObjReq tag_json_obj); } </code></pre> <p>If the smartphone gots an internet connection (2G/3G/LTEwifi) everything is working fine. If it is in flight mode I get this error:</p> <p><img src= http://i.stack.imgur.com/thz0r.png alt= enter image description here ></p> <p>Can someone please help me to handle this? I even tryed it with try and catch blocks but this isn´t working for me. Can volley manage this without crashing the app? Thanks in advance! :)</p>,26496269,1,0,,2014-10-21 21:00:56.053000 UTC,,2014-10-21 21:03:29.123000 UTC,,,,,3325230,,1,-1,android|crash|try-catch|send|android-volley,468
27315849,Mongoose save all parameters from request body,<p>I'm setting up a little API I do some data validation on the client side of my application and whilst I do that I'm structuring my data to match my mongoose schema.</p> <p>I'm attempting to do this...</p> <pre><code>router.route('/car') .post(function(req res) { var car = new Car(); car = req.body; // line under scrutiny car.save(function(err) { if(err) { console.log(err); res.status(400); res.send(err); } else { res.status(200); res.json({ message: req.body.name + ' successfully registered!' }); } }); }); </code></pre> <p>but of course this is currently removing all the model parameters of <code>car</code> provided by mongoose so the save method e.t.c are no longer functional.</p> <p>I have attempted <code>car.data = req.body</code> but this requires all of my mongoose schemas to be wrapped into a <code>data</code> object which isn't so elegant.</p> <p>I was wondering if there was any way to avoid preparing the <code>car</code> object to be saved without the long-hand of;</p> <pre><code>car.name = req.body.name; car.seats = req.body.seats; car.engine_size = req.body.engine_size; </code></pre> <p>e.t.c.</p> <p>I'm essentially wanting to do the equivalent of <code>car.push(req.body);</code> but again the <code>.push()</code> method is not available to mongoose models.</p>,27317408,1,0,,2014-12-05 12:25:17.447000 UTC,2,2014-12-05 13:52:29.273000 UTC,,,,,4328568,,1,5,javascript|node.js|mongodb|express|mongoose,1739
34675036,Matlab: How to merge the values of struct array fields,<p>Is it possible to easily combine values from struct array fields into a single array without looping through each individual struct in the array?</p> <p>For reference see the attached code:</p> <pre><code>% build random struct array with only one field % for demonstration only clear i s out; for i = 1:10 s(i).value = rand; end s % not working as it returns multiple results s(1:end).value % combine all value into a single array using for-loop out = zeros(length(s) 1); for i = 1:length(s) out(i) = s(i).value; end out </code></pre> <p>Simply put the goal is to kind of merge all value fields.</p>,34676312,1,0,,2016-01-08 10:42:41.137000 UTC,,2016-01-08 14:17:23.693000 UTC,2016-01-08 10:48:01.327000 UTC,,5125381,,5125381,,1,0,arrays|matlab|struct,52
28167850,SSO setup using Kerberos on windows server,<p>I am new to SSO We had a application using java implementation of kerberos SSO. Now we need to migrate the application to some other machine. I need to know what changes will be required in: 1. Service account in Active directory used for authentication. 2. Keytab files 3. Can the same AD principle name be used or a new one will be required.</p> <p>Please assist with appropriate steps which are needed to be followed. Appreciate your help! Thanks.</p>,28309996,1,0,,2015-01-27 10:10:25.943000 UTC,,2015-02-03 22:29:40.957000 UTC,2015-01-27 10:27:01.557000 UTC,,4435524,,4435524,,1,0,active-directory|single-sign-on|windows-authentication|kerberos|ntlm,79
29339794,Rspec undefined method 'matches?' error,<p>I tried to create a simple test suite in Rspec.</p> <pre><code>require selenium-webdriver require rspec describe User do before (:all) do @ch = Selenium::WebDriver.for :chrome end it should navigate to open2test do @ch.get http://www.open2test.org/ end it should enter user name and email do @ch.find_element(:id name ).send_keys jack @ch.find_element(:id emailID ).send_keys jack@gmail.com end end </code></pre> <p>While executing <code>rspec file_name.rb</code> I get: </p> <pre><code> rspec/expectations/handler.rb:50:in `block in handle_matcher': undefined method `matches?' for navigate to open2test :String (NoMethodError) </code></pre> <p>Kindly update what I am missing.</p>,29340369,1,0,,2015-03-30 06:39:10.673000 UTC,,2015-03-30 07:35:08.117000 UTC,2015-03-30 06:59:38.337000 UTC,,314166,,1921596,,1,0,ruby|rspec|selenium-webdriver,415
12206926,Setting a bounding shape in OpenGLes 1.1?,<p>Basically I'm trying to make a layering system with OpenGL|es that has to support <strong>layer hierarchies</strong> (layers can have sublayers and so on). When a layer has a parent it has to be clipped to its parent layer when it is drawn. When all layers are rectangular it is fairly straight forward and I can just work out the intersections and crop out the out of bounds bits. However each layer can also have a transform matrix and if we transform a layer inside another layer it will no longer be rectangular meaning that I can't just work out the intersections. </p> <p>The illustration below shows the issue (<em>the parent is in pink while the child is in light green</em>):</p> <p><img src= http://i.stack.imgur.com/1hpKO.png alt= Issue ></p> <p>For the above example a <code>glScissor</code> call would be sufficient to set a rectangular bounding box but this will not do as the parent layer can also be transformed (so it will no longer be rectangular). Also if a parent layer is transformed the child's transform matrix is multiplied by the parent's before the child is rendered therefore creating an illusion of the child being inside the parent even when it is transformed.</p>,12206980,1,0,,2012-08-30 23:16:06.973000 UTC,,2012-08-31 08:51:17.543000 UTC,2012-08-31 08:51:17.543000 UTC,,160868,,160868,,1,1,opengl-es|3d|geometry,150
14668167,preg_replace_callback callback's return value don't replace the matched string,<p>In the following snippet </p> <p>Why doesn't <strong>bar</strong> replace <strong>foo</strong>?</p> <pre><code>$subject = Hello foo ; preg_replace_callback( '/\bfoo\b/i' function ($match) { return 'bar'; } $subject ); echo $subject; </code></pre>,14668343,1,0,,2013-02-03 00:30:37.870000 UTC,,2013-02-03 00:54:00.357000 UTC,,,,,1404348,,1,0,php|pcre|preg-replace-callback,534
30282605,LINQ: Joining two objects Coalesce on reference,<p>I have a list of Products (draft) that needs to matched against to the database (saved) and do some computation. They are the same object when we retrieve or created. It went well if I match the Reference1 (draft) to Reference1 (saved) and Reference2 (draft) to Reference2(saved) but they altered the the database table and have to modify the Object as well where they can override the Reference1 value by using the OverrideReference1 field. the OverrideReference1 is the high priority (if not empty) to use over the Reference1. I also used <code>string.IsNullOrEmpty(s.OverrideReference1) ? s.Reference1 : s.OverrideReference1</code> on joining but no luck </p> <p>I used the below code to query the results but having an error when joining the two objects.</p> <pre><code> var draft = new List&lt;Product&gt; { new Product { ProductName = Phone  Quantity = 1000 Reference1 = RC1  OverrideReference1 = string.Empty Status = Draft  Reference2 = string.Empty } new Product { ProductName = Phone  Quantity = 2000 Reference1 = RC2  OverrideReference1 = string.Empty Status = Draft  Reference2 = string.Empty } new Product { ProductName = Phone  Quantity = 3000 Reference1 = RC3  OverrideReference1 = string.Empty Status = Draft  Reference2 = string.Empty } new Product { ProductName = Phone  Quantity = 3000 Reference1 = string.Empty OverrideReference1 = string.Empty Status = Draft  Reference2 = CC1 } }; var saved = new List&lt;Product&gt; { new Product { ProductName = Phone  Quantity = 500 Reference1 = RC1  OverrideReference1 = RC3  Status = Saved } new Product { ProductName = Phone  Quantity = 3000 Reference1 = string.Empty OverrideReference1 = string.Empty Status = Saved  Reference2 = CC1 } }; var results = (from d in draft join s in saved on new { d.Reference1 d.Reference2 } equals new { s.OverrideReference1 ?? s.Reference1 s.Reference2 } select new Product { ProductName = d.ProductName Quantity = s.Quantity - d.Quantity Reference1 = d.Reference1 Status = d.Status }).ToList(); </code></pre>,30282774,1,0,,2015-05-17 02:02:25.747000 UTC,,2015-05-17 02:33:00.073000 UTC,,,,,4184405,,1,0,c#|.net|linq,31
32179488,Why is Length added as an extra column in the DataGrid?,<p>I have a <code>DataGrid</code> that is bound to an <code>ObservableCollection</code> of string (as I have only one column to display. </p> <pre><code>&lt;DataGrid CanUserSortColumns= False CanUserResizeColumns= False Margin= 10652067 ItemsSource= {Binding ExpressionCollection} &gt; &lt;DataGrid.Columns&gt; &lt;DataGridTextColumn Header= Expressions Width= * Binding= {Binding Path=.} /&gt; &lt;/DataGrid.Columns&gt; &lt;/DataGrid&gt; </code></pre> <p>This is my bound collection. </p> <pre><code>ObservableCollection&lt;string&gt; expressionCollection; public ObservableCollection&lt;string&gt; ExpressionCollection { get { return expressionCollection; } set { expressionCollection = value; } } public ExpressionEditor() { InitializeComponent(); LoadExpressions(); this.DataContext = this; } void LoadExpressions() { ExpressionCollection = new ObservableCollection&lt;string&gt;(); ExpressionCollection.Add( First ); ExpressionCollection.Add( Second ); } </code></pre> <p>The Grid properly displays the collection but there is an extra column added in the end called Length and its values are the length of the characters in the expression column. Why is this added and how do I remove it? </p>,32179613,1,0,,2015-08-24 10:00:37.643000 UTC,,2015-08-24 10:10:45.587000 UTC,,,,,4192985,,1,0,c#|wpf|datagrid,32
12983553,oracle using index even though there is no filter criteeria specified,<p>In this query:</p> <pre><code> SELECT WTTEMPLATE.TEMPLATEuID MAX (WTTRX.VALUEDATE) AS template_last_use_date FROM wttemplate wttrx WHERE WTTEMPLATE.TEMPLATEID = WTTRX.TEMPLATEID(+) AND WTTEMPLATE.CUSTID = WTTRX.CUSTID GROUP BY WTTEMPLATE.TEMPLATEuID </code></pre> <p>The explain plan shows:index fast full scan using indexes on WTTEMPLATE.TEMPLATEID and (WTTRX.TEMPLATEIDWTTRX.CUSTID). My question is this: I have not specified any filter criteria  so how can it use indexes? It should do full scan...right?</p>,12983678,1,0,,2012-10-19 22:58:37.013000 UTC,,2012-10-19 23:16:03.620000 UTC,,,,,454671,,1,0,oracle11g|explain-plan,37
2487475,Using ManagementClass.Getinstances() from IronPython,<p>I have an IronPython script that looks for current running processes using WMI. The code looks like this:</p> <pre><code>import clr clr.AddReference('System.Management') from System.Management import ManagementClass from System import Array mc = ManagementClass('Win32_Processes') procs = mc.GetInstances() </code></pre> <p>That last line where I call the <code>GetInstances()</code> method raises the following error:</p> <pre><code>Traceback (most recent call first): File &lt;stdin&gt;  line 1 in &lt;module&gt; SystemError: Not Found </code></pre> <p>I am not understanding what's not being found?!? I believe that I may need to pass an instance of <code>ManagementOperationObserver</code> and of <code>EnumerationOptions</code> to <code>GetInstance()</code> however I don't understand why that is since the method with the signature <code>Getinstance()</code> is available in <code>ManagementClass</code>.</p>,2487985,1,0,,2010-03-21 14:50:40.070000 UTC,,2010-03-21 17:30:01.710000 UTC,,,,,292800,,1,1,python|wmi|ironpython,366
