id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
159719,109885,87767,12417,430519,Complete,2023-03-22 11:23:39.000000 UTC,2023-03-22 01:46:00.000000 UTC,2023-03-25 04:43:00.000000 UTC,,22.0
160369,110350,88127,12615,432247,Complete,2023-04-20 07:02:50.993781 UTC,2023-04-20 17:38:22.993781 UTC,2023-04-23 03:24:22.993781 UTC,,22.0
162423,111750,89288,8932,437757,Complete,2023-03-11 08:58:58.000000 UTC,2023-03-09 01:33:00.000000 UTC,2023-03-12 12:00:00.000000 UTC,,22.0
169409,116595,93205,7782,456568,Complete,2023-04-14 02:39:41.000000 UTC,2023-04-17 05:10:00.000000 UTC,2023-04-21 15:08:00.000000 UTC,,22.0
169480,116645,93244,25951,456758,Complete,2023-02-09 15:28:52.000000 UTC,2023-02-09 12:27:00.000000 UTC,2023-02-13 05:47:00.000000 UTC,,22.0
174807,120268,96100,28486,471121,Complete,2023-03-10 17:54:50.000000 UTC,2023-03-10 03:24:00.000000 UTC,2023-03-14 23:02:00.000000 UTC,,22.0
51474,35391,28308,12337,138784,Complete,2023-03-29 09:37:36.000000 UTC,2023-03-29 19:07:00.000000 UTC,2023-03-31 20:45:00.000000 UTC,,23.0
110563,75982,60638,25624,298131,Complete,2023-03-12 02:55:08.000000 UTC,2023-03-14 00:48:00.000000 UTC,2023-03-15 22:53:00.000000 UTC,,23.0
133146,91501,73053,26955,358937,Complete,2023-04-19 03:10:26.000000 UTC,2023-04-19 20:12:00.000000 UTC,2023-04-24 19:58:00.000000 UTC,,23.0
3214,2201,1722,11691,8640,Complete,2023-02-18 00:40:56.000000 UTC,2023-02-19 11:25:00.000000 UTC,2023-02-20 09:35:00.000000 UTC,,24.0
30684,21063,16872,778,82566,Complete,2023-04-07 05:52:37.000000 UTC,2023-04-04 21:44:00.000000 UTC,2023-04-06 23:06:00.000000 UTC,,24.0
33420,22948,18395,12259,90039,Complete,2023-01-28 22:09:07.000000 UTC,2023-01-30 23:11:00.000000 UTC,2023-02-04 02:50:00.000000 UTC,,24.0
34816,23906,19147,16503,93813,Complete,2023-04-22 04:28:29.000000 UTC,2023-04-25 02:23:00.000000 UTC,2023-04-27 18:14:00.000000 UTC,,24.0
39584,27216,21795,25689,106647,Complete,2023-04-25 12:18:50.835609 UTC,2023-04-23 19:56:54.835609 UTC,2023-04-25 06:08:54.835609 UTC,,24.0
39972,27487,22022,7071,107696,Complete,2023-04-07 01:47:39.000000 UTC,2023-04-07 06:25:00.000000 UTC,2023-04-07 11:32:00.000000 UTC,,24.0
48772,33514,26777,16197,131513,Complete,2023-01-27 14:47:21.000000 UTC,2023-01-30 01:20:00.000000 UTC,2023-02-03 07:12:00.000000 UTC,,24.0
51461,35382,28302,16167,138749,Complete,2023-04-13 05:14:42.000000 UTC,2023-04-14 16:12:00.000000 UTC,2023-04-19 11:27:00.000000 UTC,,24.0
67803,46648,37272,10286,182838,Complete,2023-03-31 22:21:46.000000 UTC,2023-03-31 09:06:00.000000 UTC,2023-04-01 23:38:00.000000 UTC,,24.0
68888,47388,37831,16974,185755,Complete,2023-04-04 02:05:00.000000 UTC,2023-04-06 23:26:00.000000 UTC,2023-04-08 04:51:00.000000 UTC,,24.0
69827,48045,38359,25839,188254,Complete,2023-02-26 06:19:20.000000 UTC,2023-02-26 01:47:00.000000 UTC,2023-02-28 12:13:00.000000 UTC,,24.0
72674,49977,39910,2751,195960,Complete,2023-04-13 09:19:11.000000 UTC,2023-04-11 13:15:00.000000 UTC,2023-04-12 07:23:00.000000 UTC,,24.0
102732,70609,56359,15303,277117,Complete,2023-04-25 00:01:27.893156 UTC,2023-04-22 09:07:31.893156 UTC,2023-04-26 13:31:31.893156 UTC,,24.0
108514,74604,59488,26098,292615,Complete,2023-04-25 02:13:59.179595 UTC,2023-04-24 21:17:58.179595 UTC,2023-04-24 21:53:58.179595 UTC,,24.0
111625,76724,61223,12516,300996,Complete,2023-03-25 21:52:02.000000 UTC,2023-03-27 23:00:00.000000 UTC,2023-04-01 05:49:00.000000 UTC,,24.0
112335,77220,61646,5912,302918,Complete,2023-04-24 02:54:21.113561 UTC,2023-04-25 00:45:02.113561 UTC,2023-04-28 23:26:02.113561 UTC,,24.0
113344,77904,62208,25872,305612,Complete,2023-03-31 14:17:37.000000 UTC,2023-03-31 08:50:00.000000 UTC,2023-04-03 23:05:00.000000 UTC,,24.0
115720,79581,63535,16968,312057,Complete,2023-02-16 01:46:50.000000 UTC,2023-02-16 20:13:00.000000 UTC,2023-02-18 22:21:00.000000 UTC,,24.0
117132,80555,64298,17002,315841,Complete,2023-04-23 14:55:49.341169 UTC,2023-04-24 17:14:34.341169 UTC,2023-04-24 18:24:34.341169 UTC,,24.0
75253,51752,41347,28951,202948,Shipped,2023-03-08 14:19:30.000000 UTC,2023-03-06 19:05:00.000000 UTC,,,3.0
44648,30683,24503,28668,120281,Shipped,2023-04-16 04:10:33.000000 UTC,2023-04-16 03:40:00.000000 UTC,,,3.5
61105,42079,33626,28668,164696,Shipped,2023-03-03 10:57:37.000000 UTC,2023-03-05 07:51:00.000000 UTC,,,3.5
167548,115286,92140,15917,451569,Shipped,2023-04-22 05:17:37.938225 UTC,2023-04-23 16:13:12.938225 UTC,,,3.5
88508,60886,48633,25265,238800,Shipped,2023-03-29 05:01:37.000000 UTC,2023-03-29 15:45:00.000000 UTC,,,4.5
171175,117805,94151,28370,461341,Shipped,2023-03-15 02:48:24.000000 UTC,2023-03-15 10:59:00.000000 UTC,,,4.5
180893,124476,99509,25265,487641,Shipped,2023-04-05 22:20:19.000000 UTC,2023-04-06 10:17:00.000000 UTC,,,4.5
168299,115799,92557,24793,453602,Shipped,2023-04-18 06:47:42.000000 UTC,2023-04-19 02:40:00.000000 UTC,,,5.0
139475,95922,76587,9380,375992,Shipped,2023-04-16 07:04:18.000000 UTC,2023-04-14 22:36:00.000000 UTC,,,5.5
2401,1626,1296,15667,6455,Shipped,2023-04-21 19:02:49.714620 UTC,2023-04-22 17:29:12.714620 UTC,,,6.0
93266,64153,51266,15260,251678,Shipped,2023-04-22 22:01:22.459322 UTC,2023-04-23 18:29:17.459322 UTC,,,6.0
161642,111225,88840,13601,435670,Shipped,2023-04-15 06:21:05.000000 UTC,2023-04-15 01:23:00.000000 UTC,,,6.0
124684,85680,68389,9240,336084,Shipped,2023-02-17 23:55:34.000000 UTC,2023-02-20 20:15:00.000000 UTC,,,6.5
141322,97177,77601,9347,380949,Shipped,2023-04-01 01:05:24.000000 UTC,2023-03-31 03:05:00.000000 UTC,,,6.5
161882,111391,88992,9407,436305,Shipped,2023-04-18 16:55:25.000000 UTC,2023-04-19 01:01:00.000000 UTC,,,6.5
30273,20799,16670,12567,81447,Shipped,2023-03-30 17:02:46.000000 UTC,2023-03-30 14:41:00.000000 UTC,,,7.0
73864,50796,40570,24905,199201,Shipped,2023-03-30 12:45:05.000000 UTC,2023-04-01 01:17:00.000000 UTC,,,7.0
96734,66545,53138,12690,260961,Shipped,2023-04-20 18:15:25.246913 UTC,2023-04-23 18:28:07.246913 UTC,,,7.0
41186,28306,22629,24665,110999,Shipped,2023-04-21 09:56:36.260515 UTC,2023-04-24 07:52:16.260515 UTC,,,8.0
51436,35365,28288,25245,138677,Shipped,2023-04-21 11:44:47.000000 UTC,2023-04-23 23:28:00.000000 UTC,,,8.0
62089,42744,34160,15545,167367,Shipped,2023-02-17 00:22:56.000000 UTC,2023-02-19 20:54:00.000000 UTC,,,8.0
62515,43020,34378,12596,168516,Shipped,2023-04-22 01:59:48.709404 UTC,2023-04-23 12:01:15.709404 UTC,,,8.0
136255,93676,74759,5971,367312,Shipped,2023-04-26 08:56:34.488253 UTC,2023-04-25 02:50:38.488253 UTC,,,8.0
142082,97707,78006,24792,382990,Shipped,2023-03-22 09:07:24.000000 UTC,2023-03-19 17:40:00.000000 UTC,,,8.0
154255,106127,84752,9423,415747,Shipped,2023-04-22 05:43:26.000000 UTC,2023-04-24 19:24:00.000000 UTC,,,8.0
125695,86348,68923,6068,338787,Shipped,2023-04-19 16:21:54.000000 UTC,2023-04-19 04:46:00.000000 UTC,,,8.5
176849,121679,97249,171,476684,Shipped,2023-01-28 08:59:30.000000 UTC,2023-01-31 10:22:00.000000 UTC,,,8.5
42400,29145,23303,11612,114280,Shipped,2023-03-23 09:55:14.000000 UTC,2023-03-25 18:23:00.000000 UTC,,,9.0
180509,124226,99306,18741,486587,Shipped,2023-01-22 23:21:39.000000 UTC,2023-01-21 21:29:00.000000 UTC,,,9.0
28231,19397,15564,11067,75964,Shipped,2023-04-20 00:40:56.322553 UTC,2023-04-22 07:55:15.322553 UTC,,,9.5
49216,33811,27005,10826,132672,Shipped,2023-04-04 14:16:40.000000 UTC,2023-04-05 23:26:00.000000 UTC,,,9.5
180262,124053,99157,10737,485916,Shipped,2023-03-28 11:56:51.000000 UTC,2023-03-29 17:57:00.000000 UTC,,,9.5
38872,26716,21379,8931,104728,Shipped,2023-04-23 00:07:56.350706 UTC,2023-04-24 06:37:44.350706 UTC,,,10.0
40452,27813,22259,15764,109008,Shipped,2023-03-02 13:45:12.000000 UTC,2023-03-03 09:04:00.000000 UTC,,,10.0
55199,37969,30305,25191,148782,Shipped,2023-01-19 00:06:14.000000 UTC,2023-01-19 19:12:00.000000 UTC,,,10.0
62619,43090,34439,25173,168799,Shipped,2023-03-25 18:21:44.000000 UTC,2023-03-26 22:25:00.000000 UTC,,,10.0
65494,45051,35991,9389,176617,Shipped,2023-02-06 11:09:22.000000 UTC,2023-02-08 03:45:00.000000 UTC,,,10.0
68753,47292,37767,9331,185402,Shipped,2023-03-13 06:22:55.000000 UTC,2023-03-15 01:00:00.000000 UTC,,,10.0
92791,63824,51012,10839,250389,Shipped,2023-04-21 18:30:17.767255 UTC,2023-04-22 02:06:10.767255 UTC,,,10.0
99441,68381,54627,15706,268234,Shipped,2023-04-21 04:12:19.794796 UTC,2023-04-23 10:58:45.794796 UTC,,,10.0
119106,81904,65352,25176,321110,Shipped,2023-03-10 14:16:17.000000 UTC,2023-03-10 07:37:00.000000 UTC,,,10.0
123582,84939,67822,25198,333105,Shipped,2023-04-24 03:46:04.656342 UTC,2023-04-25 16:49:16.656342 UTC,,,10.0
130458,89636,71541,24857,351629,Shipped,2023-04-02 03:30:57.000000 UTC,2023-04-04 12:44:00.000000 UTC,,,10.0
131365,90252,72038,25295,354076,Shipped,2023-04-21 06:21:33.000000 UTC,2023-04-24 03:34:00.000000 UTC,,,10.0
166430,114531,91558,10902,448588,Shipped,2023-04-22 09:53:17.586263 UTC,2023-04-22 15:12:56.586263 UTC,,,10.0
172149,118451,94673,25351,463955,Shipped,2023-03-05 20:54:11.000000 UTC,2023-03-07 14:31:00.000000 UTC,,,10.0
92967,63944,51107,10801,250872,Shipped,2023-03-13 23:44:08.000000 UTC,2023-03-16 15:59:00.000000 UTC,,,10.5
119909,82444,65800,10848,323256,Shipped,2023-04-20 09:19:19.295361 UTC,2023-04-21 14:13:18.295361 UTC,,,10.5
166531,114594,91612,10831,448853,Shipped,2023-04-06 02:00:40.000000 UTC,2023-04-08 23:10:00.000000 UTC,,,10.5
17979,12363,9974,13704,48398,Shipped,2023-04-24 02:36:23.886036 UTC,2023-04-27 02:07:53.886036 UTC,,,11.0
29803,20473,16426,24537,80177,Shipped,2023-04-25 14:48:01.000000 UTC,2023-04-24 02:41:00.000000 UTC,,,11.0
121721,83698,66828,13704,328118,Shipped,2023-04-15 04:03:33.000000 UTC,2023-04-16 00:22:00.000000 UTC,,,11.0
156004,107359,85737,359,420484,Shipped,2023-03-28 13:54:52.000000 UTC,2023-03-28 05:11:00.000000 UTC,,,11.0
11094,7587,6081,2507,29740,Shipped,2023-04-15 23:42:23.000000 UTC,2023-04-16 19:04:00.000000 UTC,,,12.0
12284,8409,6722,24978,32978,Shipped,2023-04-24 06:24:05.583121 UTC,2023-04-25 12:08:30.583121 UTC,,,12.0
19059,13090,10568,25307,51273,Shipped,2023-03-25 05:43:31.000000 UTC,2023-03-25 22:27:00.000000 UTC,,,12.0
33041,22683,18195,10862,89000,Shipped,2023-04-25 06:16:54.940798 UTC,2023-04-23 20:31:22.940798 UTC,,,12.0
36634,25160,20147,25202,98704,Shipped,2023-04-06 08:09:25.000000 UTC,2023-04-04 04:40:00.000000 UTC,,,12.0
41275,28366,22680,25144,111229,Shipped,2023-04-09 14:26:13.000000 UTC,2023-04-06 11:49:00.000000 UTC,,,12.0
47085,32356,25835,10903,126919,Shipped,2023-04-22 04:28:08.000000 UTC,2023-04-22 10:54:00.000000 UTC,,,12.0
53432,36780,29395,8872,144022,Shipped,2023-04-19 18:48:35.000000 UTC,2023-04-16 20:42:00.000000 UTC,,,12.0
60125,41395,33051,25314,162053,Shipped,2023-03-22 09:02:00.000000 UTC,2023-03-23 11:15:00.000000 UTC,,,12.0
69652,47932,38269,6736,187779,Shipped,2023-02-25 22:48:56.000000 UTC,2023-02-22 03:10:00.000000 UTC,,,12.0
76705,52767,42149,10890,206859,Shipped,2023-04-24 16:23:06.981464 UTC,2023-04-23 07:15:30.981464 UTC,,,12.0
78458,53987,43145,10755,211558,Shipped,2023-01-30 12:36:00.000000 UTC,2023-02-02 09:01:00.000000 UTC,,,12.0
83825,57693,46061,24539,226152,Shipped,2023-04-22 13:31:45.000000 UTC,2023-04-24 23:47:00.000000 UTC,,,12.0
86459,59502,47504,25319,233251,Shipped,2023-04-07 00:50:20.000000 UTC,2023-04-09 23:42:00.000000 UTC,,,12.0
88453,60850,48592,9406,238649,Shipped,2023-04-14 11:37:36.000000 UTC,2023-04-15 08:57:00.000000 UTC,,,12.0
95470,65683,52461,25274,257582,Shipped,2023-02-22 02:36:45.000000 UTC,2023-02-20 01:51:00.000000 UTC,,,12.0
98532,67783,54133,11536,265825,Shipped,2023-04-10 15:46:07.000000 UTC,2023-04-11 21:42:00.000000 UTC,,,12.0
109953,75576,60303,18660,296518,Shipped,2023-04-23 02:08:08.637307 UTC,2023-04-24 03:44:22.637307 UTC,,,12.0
111102,76358,60929,24969,299581,Shipped,2023-04-19 14:14:25.376935 UTC,2023-04-20 12:31:41.376935 UTC,,,12.0
119754,82335,65698,24829,322832,Shipped,2023-04-26 12:46:42.362641 UTC,2023-04-23 20:31:15.362641 UTC,,,12.0
131315,90219,72007,24489,353944,Shipped,2023-03-27 09:39:38.000000 UTC,2023-03-30 05:39:00.000000 UTC,,,12.0
148068,101857,81292,18529,399045,Shipped,2023-04-21 22:54:56.481279 UTC,2023-04-22 23:16:45.481279 UTC,,,12.0
153552,105661,84403,9361,413838,Shipped,2023-04-25 14:52:25.026293 UTC,2023-04-25 16:11:20.026293 UTC,,,12.0
155727,107164,85587,14265,419716,Shipped,2023-01-23 12:01:39.000000 UTC,2023-01-23 16:30:00.000000 UTC,,,12.0
156726,107841,86109,25153,422402,Shipped,2023-04-10 16:58:59.000000 UTC,2023-04-07 19:04:00.000000 UTC,,,12.0
159772,109924,87793,25244,430662,Shipped,2023-04-15 02:50:55.000000 UTC,2023-04-17 20:53:00.000000 UTC,,,12.0
161056,110818,88501,24995,434123,Shipped,2023-04-22 13:51:54.000000 UTC,2023-04-24 13:09:00.000000 UTC,,,12.0
167198,115047,91970,10768,450626,Shipped,2023-04-22 09:40:57.313823 UTC,2023-04-22 19:40:08.313823 UTC,,,12.0
175618,120820,96536,24995,473336,Shipped,2023-02-27 08:44:50.000000 UTC,2023-02-24 07:34:00.000000 UTC,,,12.0
177731,122295,97737,15716,479034,Shipped,2023-03-27 08:37:13.000000 UTC,2023-03-30 02:24:00.000000 UTC,,,12.0
130141,89409,71351,1342,350772,Shipped,2023-02-26 00:03:33.000000 UTC,2023-02-26 16:18:00.000000 UTC,,,12.5
2372,1608,1281,25148,6375,Shipped,2023-03-08 00:53:46.000000 UTC,2023-03-10 23:29:00.000000 UTC,,,13.0
43318,29773,23802,25311,116763,Shipped,2023-04-25 17:51:31.272539 UTC,2023-04-24 17:55:46.272539 UTC,,,13.0
44380,30505,24363,15507,119572,Shipped,2023-04-16 13:04:24.000000 UTC,2023-04-16 19:29:00.000000 UTC,,,13.0
74043,50913,40666,11506,199693,Shipped,2023-02-14 01:23:50.000000 UTC,2023-02-15 12:18:00.000000 UTC,,,13.0
81332,55963,44698,18699,219406,Shipped,2023-03-13 05:29:12.000000 UTC,2023-03-10 08:23:00.000000 UTC,,,13.0
94867,65254,52129,10758,255971,Shipped,2023-03-23 15:49:03.000000 UTC,2023-03-24 11:13:00.000000 UTC,,,13.0
116592,80182,63986,12576,314404,Shipped,2023-03-04 01:41:02.000000 UTC,2023-03-04 05:31:00.000000 UTC,,,13.0
130693,89795,71664,10805,352271,Shipped,2023-04-20 16:06:39.931371 UTC,2023-04-22 17:25:06.931371 UTC,,,13.0
143708,98845,78938,11506,387379,Shipped,2023-03-21 04:49:45.000000 UTC,2023-03-23 07:21:00.000000 UTC,,,13.0
153550,105661,84403,9362,413832,Shipped,2023-04-27 16:18:00.026293 UTC,2023-04-25 16:11:20.026293 UTC,,,13.0
154102,106027,84674,10821,415343,Shipped,2023-04-20 21:28:06.208761 UTC,2023-04-22 09:09:30.208761 UTC,,,13.0
171116,117763,94115,18677,461191,Shipped,2023-03-03 03:26:32.000000 UTC,2023-02-28 09:11:00.000000 UTC,,,13.0
174208,119862,95767,18499,469487,Shipped,2023-02-03 16:29:21.000000 UTC,2023-02-03 23:32:00.000000 UTC,,,13.0
4811,3281,2569,26428,12921,Shipped,2023-04-17 13:06:12.000000 UTC,2023-04-14 12:54:00.000000 UTC,,,13.5
40209,27644,22134,24597,108342,Shipped,2023-04-20 15:03:39.000000 UTC,2023-04-23 12:42:00.000000 UTC,,,13.5
91315,62816,50183,8915,246405,Shipped,2023-03-01 06:07:39.000000 UTC,2023-03-02 10:27:00.000000 UTC,,,13.5
148264,101992,81418,26286,399572,Shipped,2023-04-07 06:56:59.000000 UTC,2023-04-10 06:42:00.000000 UTC,,,13.5
173669,119480,95486,26286,468028,Shipped,2023-03-05 02:05:48.000000 UTC,2023-03-04 22:38:00.000000 UTC,,,13.5
1794,1211,978,24804,4835,Shipped,2023-04-18 05:01:55.000000 UTC,2023-04-20 00:29:00.000000 UTC,,,14.0
4184,2858,2235,12544,11228,Shipped,2023-04-22 00:21:42.000000 UTC,2023-04-20 03:14:00.000000 UTC,,,14.0
7611,5178,4104,25184,20375,Shipped,2023-04-20 12:33:17.000000 UTC,2023-04-23 10:21:00.000000 UTC,,,14.0
8212,5588,4444,24460,21970,Shipped,2023-04-23 11:15:59.459473 UTC,2023-04-22 14:10:32.459473 UTC,,,14.0
17155,11773,9488,11046,46185,Shipped,2023-04-26 03:34:49.000000 UTC,2023-04-22 14:37:00.000000 UTC,,,14.0
26254,18004,14457,25475,70639,Shipped,2023-03-25 13:39:14.000000 UTC,2023-03-27 09:50:00.000000 UTC,,,14.0
28448,19555,15691,9237,76551,Shipped,2023-04-14 08:52:02.000000 UTC,2023-04-13 19:58:00.000000 UTC,,,14.0
37229,25558,20437,24612,100302,Shipped,2023-04-22 12:18:09.538500 UTC,2023-04-24 14:39:20.538500 UTC,,,14.0
48125,33073,26408,10294,129766,Shipped,2023-04-20 05:41:27.000000 UTC,2023-04-22 01:16:00.000000 UTC,,,14.0
85044,58511,46697,25102,229434,Shipped,2023-04-14 21:44:44.000000 UTC,2023-04-17 19:52:00.000000 UTC,,,14.0
105590,72611,57893,15605,284827,Shipped,2023-04-12 13:21:46.000000 UTC,2023-04-12 14:42:00.000000 UTC,,,14.0
112821,77552,61912,10807,304202,Shipped,2023-04-22 07:03:12.661900 UTC,2023-04-23 08:31:09.661900 UTC,,,14.0
112866,77581,61932,2060,304333,Shipped,2023-04-27 00:52:50.473182 UTC,2023-04-24 23:43:10.473182 UTC,,,14.0
115462,79395,63377,27308,311353,Shipped,2023-04-27 10:59:52.706636 UTC,2023-04-24 01:13:06.706636 UTC,,,14.0
118137,81232,64816,10329,318523,Shipped,2023-03-23 06:53:31.000000 UTC,2023-03-25 13:33:00.000000 UTC,,,14.0
126315,86762,69253,9016,340480,Shipped,2023-03-16 05:56:33.000000 UTC,2023-03-14 09:35:00.000000 UTC,,,14.0
145075,99767,79653,25262,391028,Shipped,2023-02-11 10:22:32.000000 UTC,2023-02-12 10:54:00.000000 UTC,,,14.0
147969,101786,81237,24927,398781,Shipped,2023-04-23 08:20:44.881202 UTC,2023-04-24 01:23:43.881202 UTC,,,14.0
161661,111239,88851,9427,435724,Shipped,2023-04-12 03:16:11.000000 UTC,2023-04-12 23:30:00.000000 UTC,,,14.0
175302,120605,96363,14282,472473,Shipped,2023-04-20 08:11:48.000000 UTC,2023-04-21 04:54:00.000000 UTC,,,14.0
12131,8300,6637,6254,32562,Shipped,2023-04-23 08:16:55.476539 UTC,2023-04-23 07:41:28.476539 UTC,,,14.5
146097,100479,80183,16719,393775,Shipped,2023-04-22 00:37:30.781094 UTC,2023-04-24 13:42:13.781094 UTC,,,14.5
148442,102122,81515,12033,400054,Shipped,2023-03-06 03:43:33.000000 UTC,2023-03-07 02:24:00.000000 UTC,,,14.5
2737,1861,1473,13323,7356,Shipped,2023-02-20 04:00:04.000000 UTC,2023-02-20 22:57:00.000000 UTC,,,15.0
8260,5618,4466,18061,22104,Shipped,2023-04-13 15:21:17.000000 UTC,2023-04-13 04:26:00.000000 UTC,,,15.0
16573,11382,9192,1936,44615,Shipped,2023-01-03 00:00:03.000000 UTC,2023-01-05 08:52:00.000000 UTC,,,15.0
20199,13860,11185,25297,54333,Shipped,2023-02-11 10:53:24.000000 UTC,2023-02-12 15:27:00.000000 UTC,,,15.0
32912,22594,18125,13595,88652,Shipped,2023-04-23 14:51:48.150190 UTC,2023-04-23 05:56:21.150190 UTC,,,15.0
33405,22938,18391,10985,89998,Shipped,2023-04-24 04:18:15.999490 UTC,2023-04-24 22:26:27.999490 UTC,,,15.0
43827,30125,24064,15962,118135,Shipped,2023-04-14 09:20:42.000000 UTC,2023-04-15 06:00:00.000000 UTC,,,15.0
56852,39114,31229,25058,153244,Shipped,2023-04-22 04:16:44.126353 UTC,2023-04-22 11:28:54.126353 UTC,,,15.0
70913,48790,38976,25012,191176,Shipped,2023-04-23 02:20:05.471237 UTC,2023-04-22 02:48:11.471237 UTC,,,15.0
76629,52717,42103,10867,206645,Shipped,2023-04-22 02:14:33.830579 UTC,2023-04-24 06:11:29.830579 UTC,,,15.0
80266,55258,44134,28909,216528,Shipped,2023-04-16 02:06:33.000000 UTC,2023-04-16 23:03:00.000000 UTC,,,15.0
80731,55581,44403,13221,217763,Shipped,2023-04-19 08:53:53.373007 UTC,2023-04-19 14:53:27.373007 UTC,,,15.0
88702,61026,48743,4829,239325,Shipped,2023-04-16 07:50:16.000000 UTC,2023-04-17 14:33:00.000000 UTC,,,15.0
96819,66596,53178,15426,261200,Shipped,2023-04-07 01:41:22.000000 UTC,2023-04-07 21:05:00.000000 UTC,,,15.0
112565,77384,61775,9234,303531,Shipped,2023-04-13 15:52:54.000000 UTC,2023-04-14 06:37:00.000000 UTC,,,15.0
112824,77552,61912,14277,304212,Shipped,2023-04-25 06:30:12.661900 UTC,2023-04-23 08:31:09.661900 UTC,,,15.0
114025,78385,62602,15416,307460,Shipped,2023-04-04 06:34:01.000000 UTC,2023-04-07 07:41:00.000000 UTC,,,15.0
117198,80603,64338,24473,316015,Shipped,2023-04-21 22:06:03.466339 UTC,2023-04-23 05:04:35.466339 UTC,,,15.0
127685,87714,69979,13783,344116,Shipped,2023-04-21 01:51:27.000000 UTC,2023-04-21 13:33:00.000000 UTC,,,15.0
139383,95857,76527,24561,375730,Shipped,2023-04-06 13:37:03.000000 UTC,2023-04-06 22:45:00.000000 UTC,,,15.0
152974,105252,84076,25093,412281,Shipped,2023-04-25 07:26:02.606007 UTC,2023-04-23 14:22:06.606007 UTC,,,15.0
165290,113717,90913,6972,445511,Shipped,2023-04-21 23:57:31.000000 UTC,2023-04-20 00:07:00.000000 UTC,,,15.0
179704,123667,98835,12696,484398,Shipped,2023-04-21 06:28:11.000000 UTC,2023-04-19 21:54:00.000000 UTC,,,15.0
181097,124617,99613,5212,488182,Shipped,2023-04-22 00:54:20.055688 UTC,2023-04-22 13:29:43.055688 UTC,,,15.0
22025,15108,12165,25141,59255,Shipped,2023-04-26 02:33:57.429153 UTC,2023-04-26 07:20:48.429153 UTC,,,16.0
40236,27663,22151,2783,108413,Shipped,2023-04-04 23:31:42.000000 UTC,2023-04-04 06:42:00.000000 UTC,,,16.0
50933,35005,27995,24526,137298,Shipped,2023-04-22 06:04:26.934951 UTC,2023-04-24 08:30:32.934951 UTC,,,16.0
65272,44893,35867,25340,176002,Shipped,2023-04-20 07:11:46.914906 UTC,2023-04-21 09:46:53.914906 UTC,,,16.0
78312,53880,43062,25827,211167,Shipped,2023-04-03 13:11:43.000000 UTC,2023-04-06 06:34:00.000000 UTC,,,16.0
91007,62614,50018,18553,245581,Shipped,2023-04-20 04:17:59.000000 UTC,2023-04-23 00:43:00.000000 UTC,,,16.0
92422,63576,50817,26385,249401,Shipped,2023-04-19 08:19:16.000000 UTC,2023-04-21 13:37:00.000000 UTC,,,16.0
102238,70287,56128,25088,275776,Shipped,2023-04-21 01:54:50.717397 UTC,2023-04-23 06:39:25.717397 UTC,,,16.0
109015,74933,59756,25142,293990,Shipped,2023-04-22 04:38:56.000000 UTC,2023-04-24 22:19:00.000000 UTC,,,16.0
148333,102042,81449,25275,399753,Shipped,2023-04-22 13:38:45.955099 UTC,2023-04-24 16:23:49.955099 UTC,,,16.0
153549,105661,84403,9248,413828,Shipped,2023-04-24 16:28:16.026293 UTC,2023-04-25 16:11:20.026293 UTC,,,16.0
159892,110010,87861,25283,430968,Shipped,2023-04-21 12:05:02.555554 UTC,2023-04-22 20:20:15.555554 UTC,,,16.0
163390,112423,89825,2631,440345,Shipped,2023-04-22 02:55:16.208096 UTC,2023-04-24 11:16:09.208096 UTC,,,16.0
34301,23561,18875,26323,92410,Shipped,2023-04-21 10:19:33.000000 UTC,2023-04-22 20:02:00.000000 UTC,,,17.0
68673,47242,37722,26373,185185,Shipped,2023-03-27 07:32:08.000000 UTC,2023-03-27 20:29:00.000000 UTC,,,17.0
68679,47247,37728,26068,185198,Shipped,2023-04-25 10:05:14.205777 UTC,2023-04-23 19:49:40.205777 UTC,,,17.0
76420,52557,42000,13208,206080,Shipped,2023-03-07 06:04:20.000000 UTC,2023-03-06 14:07:00.000000 UTC,,,17.0
83962,57789,46139,13294,226526,Shipped,2023-04-22 23:59:09.000000 UTC,2023-04-24 18:08:00.000000 UTC,,,17.0
100000,68757,54931,11566,269732,Shipped,2023-04-21 13:47:49.000000 UTC,2023-04-18 02:35:00.000000 UTC,,,17.0
101968,70098,55977,16248,275056,Shipped,2023-04-01 13:45:10.000000 UTC,2023-04-02 07:23:00.000000 UTC,,,17.0
122896,84470,67459,25859,331277,Shipped,2023-03-12 16:33:48.000000 UTC,2023-03-11 11:25:00.000000 UTC,,,17.0
153723,105765,84478,13208,414294,Shipped,2023-04-03 16:18:45.000000 UTC,2023-03-30 23:59:00.000000 UTC,,,17.0
162887,112071,89535,523,439007,Shipped,2023-04-01 05:12:24.000000 UTC,2023-04-04 05:47:00.000000 UTC,,,17.0
3147,2149,1680,11012,8459,Shipped,2023-04-24 10:56:31.610538 UTC,2023-04-23 03:46:22.610538 UTC,,,18.0
17766,12218,9851,617,47820,Shipped,2023-02-28 14:20:53.000000 UTC,2023-03-01 14:51:00.000000 UTC,,,18.0
19213,13193,10656,25761,51693,Shipped,2023-04-24 14:57:31.046797 UTC,2023-04-23 00:18:11.046797 UTC,,,18.0
